,UF,Município,População,Casos novos notificados na semana epidemiológica,Casos Acumulados,Incidência covid-19 (100 mil hab),Óbitos novos notificados na semana epidemiológica,Óbitos Acumulados,Taxa mortalidade (100 mil hab),Letalidade (%), Casos por 100 mil (recalc),Óbitos por 100 mil (recalc)
1002,GO,Itaguari,4676,0,1995,,0,20,,1.0025062656641603,42664.67065868263,427.71599657827204
1003,GO,Itaguaru,5237,1,1492,,0,26,,1.742627345844504,28489.593278594617,496.46744319266753
1004,GO,Itajá,4539,0,531,,0,24,,4.519774011299435,11698.612029081296,528.7508261731658
1005,GO,Itapaci,22981,0,7304,,0,74,,1.013143483023001,31782.777076715545,322.00513467647187
1006,GO,Itapirapuã,4997,0,2429,,0,22,,0.9057225195553726,48609.165499299575,440.2641584950971
1007,GO,Itapuranga,25768,3,11273,,0,100,,0.8870753126940477,43748.05960881714,388.078236572493
1008,GO,Itarumã,7178,0,1579,,0,26,,1.6466117796073463,21997.770966843134,362.2178879910839
1009,GO,Itauçu,8938,0,2348,,0,41,,1.746166950596252,26269.859028865518,458.7155963302753
1010,GO,Itumbiara,104742,23,29538,283.5538752362949,0,540,0.9547268526474575,1.8281535648994516,28200.7217735006,515.5525004296271
1011,GO,Ivolândia,2370,0,1106,,0,8,,0.7233273056057866,46666.666666666664,337.55274261603375
1012,GO,Jandaia,6048,2,2215,,0,27,,1.2189616252821671,36623.67724867725,446.4285714285714
1013,GO,Jaraguá,50511,8,19485,,0,235,,1.206055940467026,38575.75577596959,465.2451941161331
1014,GO,Jataí,100882,11,33611,350.9050177435023,0,457,2.973771336809342,1.3596739162774092,33317.14280049959,453.0045003072897
1015,GO,Jaupaci,2879,0,196,,0,8,,4.081632653061225,6807.91941646405,277.8742618964918
1016,GO,Jesúpolis,2490,0,571,,0,12,,2.1015761821366024,22931.726907630524,481.9277108433735
1017,GO,Joviânia,7387,6,3896,,0,26,,0.6673511293634496,52741.30228780289,351.96967645864356
1018,GO,Jussara,18478,12,6289,,0,79,,1.2561615519160438,34035.06873038208,427.5354475592597
1019,GO,Lagoa Santa,1588,0,481,,0,5,,1.0395010395010396,30289.672544080604,314.86146095717885
1020,GO,Leopoldo de Bulhões,7647,1,1763,,0,20,,1.1344299489506522,23054.79272917484,261.5404733882568
1021,GO,Luziânia,208299,20,70848,-390.3043221522907,0,608,1.440237351115464,0.8581752484191508,34012.645283942795,291.88810315940066
1022,GO,Mairipotaba,2368,1,336,,0,7,,2.083333333333333,14189.189189189188,295.6081081081081
1023,GO,Mambaí,8882,0,602,,0,7,,1.1627906976744187,6777.752758387751,78.81107858590408
1024,GO,Mara Rosa,9503,2,1066,,0,37,,3.4709193245778613,11217.51025991792,389.3507313479954
1025,GO,Marzagão,2236,6,790,,0,8,,1.0126582278481013,35330.94812164579,357.78175313059035
1026,GO,Matrinchã,4351,0,850,,0,9,,1.0588235294117647,19535.738910595264,206.84900022983223
1027,GO,Maurilândia,14080,2,2177,,0,36,,1.6536518144235186,15461.647727272726,255.6818181818182
1028,GO,Mimoso de Goiás,2597,0,783,,0,2,,0.2554278416347382,30150.17327685791,77.01193685021178
1029,GO,Minaçu,29070,6,9724,,0,77,,0.7918552036199095,33450.29239766082,264.8778809769522
1030,GO,Mineiros,66801,5,30469,,0,310,,1.0174275493124159,45611.59264082873,464.06490920794596
1031,GO,Moiporá,1529,0,107,,0,3,,2.803738317757009,6998.037933289732,196.20667102681492
1032,GO,Monte Alegre de Goiás,8606,0,1593,,0,8,,0.5021971123666039,18510.3416221241,92.95840111550082
1033,GO,Montes Claros de Goiás,8055,1,2825,,0,32,,1.1327433628318584,35071.38423339541,397.26877715704535
1034,GO,Montividiu,13396,9,1634,,0,32,,1.9583843329253363,12197.670946551209,238.8772767990445
1035,GO,Montividiu do Norte,4479,0,1233,,0,8,,0.6488240064882401,27528.4661754856,178.61129716454568
1036,GO,Morrinhos,46136,7,22264,,0,198,,0.8893280632411068,48257.326166117564,429.1659441650771
1037,GO,Morro Agudo de Goiás,2248,0,756,,0,7,,0.9259259259259258,33629.89323843417,311.38790035587186
1038,GO,Mossâmedes,4290,0,1063,,0,10,,0.940733772342427,24778.55477855478,233.1002331002331
1039,GO,Mozarlândia,15659,0,6850,,0,39,,0.5693430656934306,43744.81129063159,249.05804968388787
1040,GO,Mundo Novo,4887,0,1822,,0,24,,1.3172338090010975,37282.58645385717,491.0988336402701
1041,GO,Mutunópolis,3778,0,1423,,0,16,,1.1243851018973998,37665.431445209106,423.5044997353097
1042,GO,Nazário,9142,1,2694,,0,31,,1.1507052709725316,29468.387661343248,339.0942900896959
1043,GO,Nerópolis,29850,5,4627,,0,104,,2.2476766803544415,15500.837520938025,348.40871021775547
1044,GO,Niquelândia,46388,0,11370,,0,116,,1.0202286719437115,24510.64930585496,250.06467189790465
1045,GO,Nova América,2352,0,1083,,0,8,,0.7386888273314866,46045.91836734694,340.1360544217687
1046,GO,Nova Aurora,2210,0,478,,0,6,,1.2552301255230125,21628.9592760181,271.49321266968326
1047,GO,Nova Crixás,12869,0,4519,,0,27,,0.5974773179907059,35115.39358147486,209.80651177247648
1048,GO,Nova Glória,8164,0,3110,,0,36,,1.157556270096463,38094.07153356198,440.96031357177856
1049,GO,Nova Iguaçu de Goiás,2929,0,710,,0,15,,2.112676056338028,24240.355069989757,512.1201775349949
1050,GO,Nova Roma,3264,0,757,,0,2,,0.26420079260237783,23192.401960784315,61.27450980392157
1051,GO,Nova Veneza,9853,0,3385,,0,28,,0.827178729689808,34355.01877600731,284.1774078960723
1052,GO,Novo Brasil,2913,1,1381,,0,13,,0.9413468501086171,47408.17027119808,446.27531754205285
1053,GO,Novo Gama,115711,4,15983,89.01487326183336,0,246,0.0,1.539135331289495,13812.861352853228,212.59862934379618
1054,GO,Novo Planalto,4495,0,414,,0,9,,2.1739130434782608,9210.233592880979,200.22246941045606
1055,GO,Orizona,15615,0,2581,,0,40,,1.5497869043006587,16528.978546269613,256.16394492475183
1056,GO,Ouro Verde de Goiás,3759,0,1785,,0,16,,0.8963585434173669,47486.03351955307,425.64511838254856
1057,GO,Ouvidor,6667,0,2186,,0,32,,1.463860933211345,32788.3605819709,479.97600119994
1058,GO,Padre Bernardo,33835,-62,4742,,0,77,,1.6237874314635174,14015.073149105956,227.5749963056007
1059,GO,Palestina de Goiás,3464,0,865,,0,11,,1.2716763005780347,24971.131639722862,317.55196304849886
1060,GO,Palmeiras de Goiás,28858,8,12517,,0,104,,0.830870016777183,43374.45422413196,360.38533508905675
1061,GO,Palmelo,2381,0,655,,0,10,,1.5267175572519083,27509.44981100378,419.99160016799664
1062,GO,Palminópolis,3585,0,2236,,0,15,,0.6708407871198568,62370.990237099024,418.41004184100416
1063,GO,Panamá,2615,0,874,,0,10,,1.1441647597254003,33422.5621414914,382.4091778202677
1064,GO,Paranaiguara,10057,0,2336,,0,62,,2.654109589041096,23227.60266481058,616.4860296311027
1065,GO,Paraúna,10988,0,4102,,0,40,,0.9751340809361287,37331.634510374955,364.0334910811795
1066,GO,Perolândia,3129,0,649,,0,9,,1.386748844375963,20741.450942793224,287.6318312559923
1067,GO,Petrolina de Goiás,10281,0,5226,,0,46,,0.8802143130501339,50831.63116428363,447.42729306487695
1068,GO,Pilar de Goiás,2253,0,967,,0,12,,1.2409513960703205,42920.55037727475,532.6231691078563
1069,GO,Piracanjuba,24524,1,10252,,0,113,,1.1022239563012095,41803.94715380851,460.773120208775
1070,GO,Piranhas,10385,0,3324,,0,84,,2.527075812274368,32007.703418391913,808.8589311506981
1071,GO,Pirenópolis,24908,7,11122,,0,83,,0.7462686567164178,44652.32053958568,333.2262726834752
1072,GO,Pires do Rio,31458,31,9291,,0,178,,1.9158325261005273,29534.617585351898,565.8338101595779
1073,GO,Planaltina,89918,13,11046,,-1,258,,2.3356871265616514,12284.52590137681,286.9280900375898
1074,GO,Pontalina,17819,0,5777,,0,62,,1.0732213951878138,32420.450081373812,347.94320668948876
1075,GO,Porangatu,45394,2,4358,,0,196,,4.497475906379074,9600.387716438296,431.7751244657884
1076,GO,Porteirão,3881,0,2374,,0,22,,0.9267059814658803,61169.801597526406,566.8642102550889
1077,GO,Portelândia,4011,0,1257,,0,15,,1.1933174224343674,31338.818249813015,373.97157816005983
1078,GO,Posse,36900,0,7291,,0,67,,0.9189411603346591,19758.80758807588,181.57181571815718
1079,GO,Professor Jamil,3223,5,1532,,0,15,,0.97911227154047,47533.354017995654,465.40490226497053
1080,GO,Quirinópolis,50065,0,11827,,0,231,,1.9531580282404668,23623.289723359634,461.40017976630384
1081,GO,Rialma,10918,2,4115,,0,65,,1.5795868772782502,37690.053123282654,595.3471331745741
1082,GO,Rianápolis,4801,0,2553,,0,17,,0.6658832745789268,53176.42157883774,354.0928973130598
1083,GO,Rio Quente,4493,0,1861,,0,10,,0.537345513164965,41419.986645893616,222.56843979523703
1084,GO,Rio Verde,235647,48,71510,439.6406489367571,0,907,2.121817803748828,1.2683540763529577,30346.238229215734,384.89774960003734
1085,GO,Rubiataba,19882,3,9131,,0,104,,1.1389771109407512,45925.96318277839,523.0862086309224
1086,GO,Sanclerlândia,7637,0,2087,,0,40,,1.9166267369429804,27327.484614377372,523.765876653136
1087,GO,Santa Bárbara de Goiás,6560,0,2953,,0,30,,1.015916017609211,45015.243902439026,457.3170731707317
1088,GO,Santa Cruz de Goiás,2855,1,804,,0,8,,0.9950248756218906,28161.120840630472,280.21015761821366
1089,GO,Santa Fé de Goiás,5459,1,2499,,0,24,,0.9603841536614646,45777.61494779264,439.64095988276244
1090,GO,Santa Helena de Goiás,38648,1,7536,,0,238,,3.1581740976645434,19499.06851583523,615.8145311529704
1091,GO,Santa Isabel,3809,1,939,,0,18,,1.9169329073482428,24652.139669204516,472.56497768443165
1092,GO,Santa Rita do Araguaia,8756,0,1197,,0,8,,0.6683375104427736,13670.625856555504,91.36592051164915
1093,GO,Santa Rita do Novo Destino,3343,0,581,,0,11,,1.8932874354561102,17379.599162428956,329.0457672749028
1094,GO,Santa Rosa de Goiás,2319,0,1428,,0,9,,0.6302521008403361,61578.266494178526,388.098318240621
1095,GO,Santa Tereza de Goiás,3355,0,1296,,0,14,,1.0802469135802468,38628.91207153502,417.2876304023845
1096,GO,Santa Terezinha de Goiás,8744,0,3084,,0,39,,1.264591439688716,35269.89935956084,446.02012808783167
1097,GO,Santo Antônio da Barra,4821,0,864,,0,10,,1.1574074074074074,17921.5930304916,207.42584526031942
1098,GO,Santo Antônio de Goiás,6283,2,2981,,0,39,,1.3082858101308286,47445.48782428776,620.7225847525068
1099,GO,Santo Antônio do Descoberto,74744,7,7838,,0,130,,1.658586374075019,10486.46045167505,173.9270041742481
1100,GO,São Domingos,12949,0,546,,0,11,,2.0146520146520146,4216.541817900997,84.94864468298711
1101,GO,São Francisco de Goiás,6264,0,738,,0,19,,2.5745257452574526,11781.609195402298,303.3205619412516
1102,GO,São João d'Aliança,13740,0,1743,,0,30,,1.7211703958691909,12685.589519650655,218.34061135371178
1103,GO,São João da Paraúna,1381,0,854,,0,4,,0.468384074941452,61839.24692251991,289.6451846488052
1104,GO,São Luís de Montes Belos,33817,6,14787,,0,82,,0.5545411510110232,43726.52807759411,242.4815920986486
1105,GO,São Luiz do Norte,5167,0,1092,,0,22,,2.0146520146520146,21134.120379330365,425.7789820011612
1106,GO,São Miguel do Araguaia,21993,0,8006,,0,91,,1.136647514364227,36402.49170190516,413.76801709634884
1107,GO,São Miguel do Passa Quatro,4057,0,1711,,0,15,,0.8766803039158386,42174.020211979296,369.7313285679073
1108,GO,São Patrício,2036,0,616,,0,11,,1.7857142857142856,30255.40275049116,540.2750491159136
1109,GO,São Simão,20645,4,3869,,0,73,,1.8867924528301887,18740.615161055946,353.59651247275366
1110,GO,Senador Canedo,115371,11,45581,129.1485728649314,0,482,0.0,1.057458151422742,39508.19530037878,417.782631683872
1111,GO,Serranópolis,8544,0,2573,,0,18,,0.6995724834823164,30114.700374531832,210.67415730337078
1112,GO,Silvânia,20695,6,6960,,0,40,,0.5747126436781609,33631.31191108964,193.28340178787147
1113,GO,Simolândia,6856,0,978,,0,7,,0.7157464212678937,14264.877479579929,102.10035005834305
1114,GO,Sítio d'Abadia,2989,0,274,,0,2,,0.7299270072992701,9166.945466711275,66.91201070592172
1115,GO,Taquaral de Goiás,3529,0,1060,,0,13,,1.2264150943396228,30036.837631056955,368.37631056956644
1116,GO,Teresina de Goiás,3458,0,418,,0,1,,0.23923444976076555,12087.912087912087,28.918449971081547
1117,GO,Terezópolis de Goiás,8043,0,1832,,0,29,,1.5829694323144103,22777.570558249412,360.56197936093497
1118,GO,Três Ranchos,2833,0,1088,,0,15,,1.3786764705882353,38404.51817860925,529.4740557712672
1119,GO,Trindade,127599,11,39125,148.1202830743188,0,625,0.0,1.5974440894568689,30662.466006786886,489.81575090713875
1120,GO,Trombas,3500,0,725,,0,8,,1.103448275862069,20714.285714285717,228.57142857142858
1121,GO,Turvânia,4598,21,2509,,0,30,,1.1956954962136308,54567.203131796436,652.4575902566332
1122,GO,Turvelândia,5281,1,1339,,0,17,,1.2696041822255415,25355.046392728647,321.9087294073092
1123,GO,Uirapuru,2854,0,706,,0,10,,1.41643059490085,24737.210932025228,350.38542396636296
1124,GO,Uruaçu,40532,0,14220,,0,175,,1.230661040787623,35083.39090101648,431.7576236060397
1125,GO,Uruana,13843,0,4903,,0,53,,1.0809708341831532,35418.62313082424,382.86498591345804
1126,GO,Urutaí,3072,0,1230,,0,8,,0.6504065040650406,40039.0625,260.41666666666663
1127,GO,Valparaíso de Goiás,168468,17,37626,192.9149749507325,0,458,1.780753614929838,1.2172433955243713,22334.21183845003,271.8617185459553
1128,GO,Varjão,3827,1,1255,,0,18,,1.4342629482071714,32793.310687222365,470.34230467729293
1129,GO,Vianópolis,13863,1,5166,,0,48,,0.9291521486643438,37264.66132871673,346.24540142826226
1130,GO,Vicentinópolis,8743,1,1932,,0,25,,1.2939958592132506,22097.67814251401,285.94304014640284
1131,GO,Vila Boa,6171,0,754,,0,4,,0.5305039787798408,12218.441095446444,64.81931615621455
1132,GO,Vila Propício,5821,0,1167,,0,10,,0.8568980291345331,20048.101700738705,171.79178835251676
1133,MA,,0,0,0,,0,0,,,,
1134,MA,Açailândia,112445,0,6976,0.0,0,297,0.0,4.257454128440367,6203.921917381831,264.1291297967896
1135,MA,Afonso Cunha,6524,0,461,,0,2,,0.43383947939262474,7066.217044757818,30.656039239730227
1136,MA,Água Doce do Maranhão,12571,0,1045,,0,10,,0.9569377990430622,8312.783390342853,79.54816641476414
1137,MA,Alcântara,22097,0,337,,0,21,,6.231454005934718,1525.0939041498846,95.03552518441417
1138,MA,Aldeias Altas,26532,0,1189,,0,14,,1.1774600504625736,4481.380973918287,52.76647067691844
1139,MA,Altamira do Maranhão,8128,0,556,,0,15,,2.697841726618705,6840.5511811023625,184.54724409448818
1140,MA,Alto Alegre do Maranhão,27053,0,2248,,0,28,,1.2455516014234875,8309.614460503457,103.5005359849185
1141,MA,Alto Alegre do Pindaré,31919,0,3061,,0,55,,1.796798431885005,9589.899432939628,172.31116263040823
1142,MA,Alto Parnaíba,11190,0,1021,,0,11,,1.0773751224289911,9124.218051831993,98.30205540661305
1143,MA,Amapá do Maranhão,6962,0,172,,0,4,,2.3255813953488373,2470.554438379776,57.454754380925024
1144,MA,Amarante do Maranhão,41435,0,2541,,0,65,,2.558048012593467,6132.4966815494145,156.87220948473512
1145,MA,Anajatuba,26803,0,1615,,0,29,,1.7956656346749225,6025.4449128828865,108.19684363690632
1146,MA,Anapurus,15732,0,832,,0,15,,1.8028846153846152,5288.5837782862955,95.34706331045004
1147,MA,Apicum-Açu,17239,0,786,,0,12,,1.5267175572519083,4559.42920122977,69.60960612564534
1148,MA,Araguanã,15426,0,878,,0,5,,0.5694760820045558,5691.689355633346,32.41280954233113
1149,MA,Araioses,46440,0,687,,0,15,,2.1834061135371177,1479.328165374677,32.299741602067186
1150,MA,Arame,32701,0,1708,,0,42,,2.459016393442623,5223.081862939971,128.43643925262225
1151,MA,Arari,29848,0,1507,,0,35,,2.3224950232249504,5048.914500134012,117.26078799249532
1152,MA,Axixá,12130,0,192,,0,7,,3.6458333333333335,1582.8524319868097,57.70816158285243
1153,MA,Bacabal,104949,0,11474,3.811375048833243,0,239,0.0,2.0829701934809135,10932.929327578157,227.72965916778628
1154,MA,Bacabeira,17055,0,767,,0,10,,1.303780964797914,4497.214892993257,58.63383172090296
1155,MA,Bacuri,18582,0,1117,,0,4,,0.35810205908683973,6011.193628242385,21.52620815843289
1156,MA,Bacurituba,5644,0,122,,0,1,,0.819672131147541,2161.587526576896,17.71793054571226
1157,MA,Balsas,94887,0,17488,,0,251,,1.435269899359561,18430.343461169603,264.52517204675036
1158,MA,Barão de Grajaú,18820,0,503,,0,6,,1.1928429423459244,2672.6886291179594,31.88097768331562
1159,MA,Barra do Corda,88212,0,5881,,0,83,,1.4113246046590715,6666.893393189135,94.09150682446833
1160,MA,Barreirinhas,62528,0,3002,,0,46,,1.5323117921385743,4801.049129989764,73.56704196519959
1161,MA,Bela Vista do Maranhão,11209,0,429,,0,19,,4.428904428904429,3827.2816486751717,169.50664644482111
1162,MA,Belágua,7469,0,451,,0,4,,0.8869179600886918,6038.291605301914,53.55469272995046
1163,MA,Benedito Leite,5632,0,412,,0,2,,0.48543689320388345,7315.340909090909,35.51136363636364
1164,MA,Bequimão,21280,0,1406,,0,29,,2.062588904694168,6607.142857142857,136.27819548872182
1165,MA,Bernardo do Mearim,6043,0,629,,0,7,,1.1128775834658187,10408.737382094985,115.836505047162
1166,MA,Boa Vista do Gurupi,9287,0,16,,0,5,,31.25,172.28383762248305,53.838699257025944
1167,MA,Bom Jardim,41630,0,2235,,0,58,,2.5950782997762865,5368.724477540236,139.32260389142445
1168,MA,Bom Jesus das Selvas,34028,0,4537,,0,44,,0.969803835133348,13333.137416245445,129.30527800634772
1169,MA,Bom Lugar,16294,0,663,,0,7,,1.0558069381598794,4068.982447526697,42.960598993494536
1170,MA,Brejo,36397,0,1087,,0,20,,1.8399264029438822,2986.50987718768,54.94958375690304
1171,MA,Brejo de Areia,9188,0,485,,0,11,,2.268041237113402,5278.624292555507,119.7213757074445
1172,MA,Buriti,28678,0,1169,,0,9,,0.7698887938408896,4076.2954180905226,31.38294162772857
1173,MA,Buriti Bravo,23884,0,2499,,0,22,,0.8803521408563426,10463.071512309496,92.11187405794674
1174,MA,Buriticupu,72358,0,4835,,0,83,,1.7166494312306102,6682.053124740872,114.70742696039139
1175,MA,Buritirana,15430,0,451,,0,27,,5.986696230598669,2922.8775113415427,174.9837977965003
1176,MA,Cachoeira Grande,9431,0,491,,0,8,,1.6293279022403258,5206.234757713922,84.82663556356697
1177,MA,Cajapió,11177,0,484,,0,7,,1.4462809917355373,4330.321195311801,62.62861232888969
1178,MA,Cajari,19379,0,547,,0,8,,1.4625228519195612,2822.643067237732,41.28179988647505
1179,MA,Campestre do Maranhão,14374,0,1727,,0,48,,2.779386218876665,12014.748852094059,333.93627382774457
1180,MA,Cândido Mendes,20178,0,114,,0,8,,7.017543859649122,564.9717514124294,39.64714044999504
1181,MA,Cantanhede,21995,0,1395,,0,13,,0.9318996415770611,6342.350534212321,59.104341895885426
1182,MA,Capinzal do Norte,10934,0,645,,0,9,,1.3953488372093024,5899.030546917871,82.31205414304006
1183,MA,Carolina,24322,0,1431,,0,28,,1.9566736547868624,5883.562207055341,115.12211166844833
1184,MA,Carutapera,23807,0,1196,,0,38,,3.177257525083612,5023.732515646659,159.6169193934557
1185,MA,Caxias,164880,17,19805,139.4953905870937,0,372,0.0,1.8783135571825298,12011.766132945171,225.61863173216884
1186,MA,Cedral,10675,0,264,,0,5,,1.893939393939394,2473.0679156908664,46.8384074941452
1187,MA,Central do Maranhão,8673,0,45,,0,2,,4.444444444444445,518.8516084399862,23.060071486221606
1188,MA,Centro do Guilherme,13458,0,509,,0,5,,0.9823182711198428,3782.1370188735327,37.15262297518205
1189,MA,Centro Novo do Maranhão,21622,0,1177,,0,14,,1.1894647408666101,5443.52973822958,64.74886689482935
1190,MA,Chapadinha,79675,0,9621,,0,135,,1.4031805425631432,12075.305930342014,169.43834326953248
1191,MA,Cidelândia,14697,0,851,,0,8,,0.9400705052878966,5790.297339593115,54.43287745798462
1192,MA,Codó,122859,0,4914,1.62788236922,0,235,0.0,4.782254782254782,3999.7069811735405,191.27617838335004
1193,MA,Coelho Neto,49435,0,2287,,0,52,,2.2737210319195453,4626.276929301102,105.18863153636089
1194,MA,Colinas,41178,0,3940,,0,57,,1.4467005076142132,9568.216037690028,138.4234299868862
1195,MA,Conceição do Lago-Açu,16237,0,355,,0,12,,3.3802816901408446,2186.364476196342,73.90527806860874
1196,MA,Coroatá,65296,0,4191,,0,103,,2.4576473395371035,6418.463611859838,157.7432001960304
1197,MA,Cururupu,32695,0,2908,,0,31,,1.0660247592847318,8894.32634959474,94.8157210582658
1198,MA,Davinópolis,12908,0,858,,0,33,,3.8461538461538463,6647.040594979857,255.65540749922528
